FIP,YEAR,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,BRFSS,GALLUP,GSS,PEW,HuntLic,GunsAmmo,BackChk,PewQChng,BS1,BS2,BS3,State Code,Year Code,Cause of death,Cause of death Code,DEATHS,POPULATION,Crude Rate
29,2007,MO,0.449,0.032,0,0,0.363636364,0.609642302,-9.0,-9.0,-9.0,0.4692390320000001,0.531210435,0.328454315,0.30469712,0,12.0,11.73,3.27,29.0,2007.0,Assault by handgun discharge,X93,19.0,5887612.0,Unreliable
29,2007,MO,0.449,0.032,0,0,0.363636364,0.609642302,-9.0,-9.0,-9.0,0.4692390320000001,0.531210435,0.328454315,0.30469712,0,12.0,11.73,3.27,29.0,2007.0,"Assault by rifle, shotgun and larger firearm discharge",X94,20.0,5887612.0,0.3
29,2007,MO,0.449,0.032,0,0,0.363636364,0.609642302,-9.0,-9.0,-9.0,0.4692390320000001,0.531210435,0.328454315,0.30469712,0,12.0,11.73,3.27,29.0,2007.0,Assault by other and unspecified firearm discharge,X95,226.0,5887612.0,3.8
29,2008,MO,0.487,0.035,0,0,0.31927710800000003,0.600326264,-9.0,-9.0,0.489980671,-9.0,0.529093557,0.40492517,0.601703984,0,12.0,11.91,4.09,29.0,2008.0,Discharge from other and unspecified firearms,W34,14.0,5923916.0,Unreliable
29,2008,MO,0.487,0.035,0,0,0.31927710800000003,0.600326264,-9.0,-9.0,0.489980671,-9.0,0.529093557,0.40492517,0.601703984,0,12.0,11.91,4.09,29.0,2008.0,Intentional self-harm by handgun discharge,X72,159.0,5923916.0,2.7
29,2008,MO,0.487,0.035,0,0,0.31927710800000003,0.600326264,-9.0,-9.0,0.489980671,-9.0,0.529093557,0.40492517,0.601703984,0,12.0,11.91,4.09,29.0,2008.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,102.0,5923916.0,1.7
29,2008,MO,0.487,0.035,0,0,0.31927710800000003,0.600326264,-9.0,-9.0,0.489980671,-9.0,0.529093557,0.40492517,0.601703984,0,12.0,11.91,4.09,29.0,2008.0,Intentional self-harm by other and unspecified firearm discharge,X74,160.0,5923916.0,2.7
29,2008,MO,0.487,0.035,0,0,0.31927710800000003,0.600326264,-9.0,-9.0,0.489980671,-9.0,0.529093557,0.40492517,0.601703984,0,12.0,11.91,4.09,29.0,2008.0,Assault by handgun discharge,X93,60.0,5923916.0,1
29,2008,MO,0.487,0.035,0,0,0.31927710800000003,0.600326264,-9.0,-9.0,0.489980671,-9.0,0.529093557,0.40492517,0.601703984,0,12.0,11.91,4.09,29.0,2008.0,"Assault by rifle, shotgun and larger firearm discharge",X94,24.0,5923916.0,0.4
29,2008,MO,0.487,0.035,0,0,0.31927710800000003,0.600326264,-9.0,-9.0,0.489980671,-9.0,0.529093557,0.40492517,0.601703984,0,12.0,11.91,4.09,29.0,2008.0,Assault by other and unspecified firearm discharge,X95,276.0,5923916.0,4.7
29,2009,MO,0.47,0.032,0,0,0.318435754,0.607929515,-9.0,-9.0,-9.0,0.50055386,0.527361168,0.472597484,0.752031107,0,12.0,12.0,5.0,29.0,2009.0,Discharge from other and unspecified firearms,W34,10.0,5961088.0,Unreliable
29,2009,MO,0.47,0.032,0,0,0.318435754,0.607929515,-9.0,-9.0,-9.0,0.50055386,0.527361168,0.472597484,0.752031107,0,12.0,12.0,5.0,29.0,2009.0,Intentional self-harm by handgun discharge,X72,165.0,5961088.0,2.8
29,2009,MO,0.47,0.032,0,0,0.318435754,0.607929515,-9.0,-9.0,-9.0,0.50055386,0.527361168,0.472597484,0.752031107,0,12.0,12.0,5.0,29.0,2009.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,100.0,5961088.0,1.7
29,2009,MO,0.47,0.032,0,0,0.318435754,0.607929515,-9.0,-9.0,-9.0,0.50055386,0.527361168,0.472597484,0.752031107,0,12.0,12.0,5.0,29.0,2009.0,Intentional self-harm by other and unspecified firearm discharge,X74,206.0,5961088.0,3.5
29,2009,MO,0.47,0.032,0,0,0.318435754,0.607929515,-9.0,-9.0,-9.0,0.50055386,0.527361168,0.472597484,0.752031107,0,12.0,12.0,5.0,29.0,2009.0,Assault by handgun discharge,X93,38.0,5961088.0,0.6
29,2009,MO,0.47,0.032,0,0,0.318435754,0.607929515,-9.0,-9.0,-9.0,0.50055386,0.527361168,0.472597484,0.752031107,0,12.0,12.0,5.0,29.0,2009.0,"Assault by rifle, shotgun and larger firearm discharge",X94,12.0,5961088.0,Unreliable
29,2009,MO,0.47,0.032,0,0,0.318435754,0.607929515,-9.0,-9.0,-9.0,0.50055386,0.527361168,0.472597484,0.752031107,0,12.0,12.0,5.0,29.0,2009.0,Assault by other and unspecified firearm discharge,X95,269.0,5961088.0,4.5
29,2010,MO,0.463,0.028,0,0,0.300653595,0.630156472,-9.0,-9.0,0.437584387,0.468678916,0.524665784,0.72485331,0.649643034,0,12.0,12.0,6.0,29.0,2010.0,Intentional self-harm by handgun discharge,X72,162.0,5988927.0,2.7
29,2010,MO,0.463,0.028,0,0,0.300653595,0.630156472,-9.0,-9.0,0.437584387,0.468678916,0.524665784,0.72485331,0.649643034,0,12.0,12.0,6.0,29.0,2010.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,114.0,5988927.0,1.9
29,2010,MO,0.463,0.028,0,0,0.300653595,0.630156472,-9.0,-9.0,0.437584387,0.468678916,0.524665784,0.72485331,0.649643034,0,12.0,12.0,6.0,29.0,2010.0,Intentional self-harm by other and unspecified firearm discharge,X74,213.0,5988927.0,3.6
29,2010,MO,0.463,0.028,0,0,0.300653595,0.630156472,-9.0,-9.0,0.437584387,0.468678916,0.524665784,0.72485331,0.649643034,0,12.0,12.0,6.0,29.0,2010.0,Assault by handgun discharge,X93,18.0,5988927.0,Unreliable
29,2010,MO,0.463,0.028,0,0,0.300653595,0.630156472,-9.0,-9.0,0.437584387,0.468678916,0.524665784,0.72485331,0.649643034,0,12.0,12.0,6.0,29.0,2010.0,"Assault by rifle, shotgun and larger firearm discharge",X94,14.0,5988927.0,Unreliable
29,2010,MO,0.463,0.028,0,0,0.300653595,0.630156472,-9.0,-9.0,0.437584387,0.468678916,0.524665784,0.72485331,0.649643034,0,12.0,12.0,6.0,29.0,2010.0,Assault by other and unspecified firearm discharge,X95,303.0,5988927.0,5.1
29,2011,MO,0.434,0.032,0,0,0.346534653,0.606019152,-9.0,-9.0,-9.0,0.422682905,0.528290209,0.704019597,0.655549708,0,12.0,12.0,7.0,29.0,2011.0,Discharge from other and unspecified firearms,W34,10.0,6010688.0,Unreliable
29,2011,MO,0.434,0.032,0,0,0.346534653,0.606019152,-9.0,-9.0,-9.0,0.422682905,0.528290209,0.704019597,0.655549708,0,12.0,12.0,7.0,29.0,2011.0,Intentional self-harm by handgun discharge,X72,154.0,6010688.0,2.6
29,2011,MO,0.434,0.032,0,0,0.346534653,0.606019152,-9.0,-9.0,-9.0,0.422682905,0.528290209,0.704019597,0.655549708,0,12.0,12.0,7.0,29.0,2011.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,100.0,6010688.0,1.7
29,2011,MO,0.434,0.032,0,0,0.346534653,0.606019152,-9.0,-9.0,-9.0,0.422682905,0.528290209,0.704019597,0.655549708,0,12.0,12.0,7.0,29.0,2011.0,Intentional self-harm by other and unspecified firearm discharge,X74,259.0,6010688.0,4.3
29,2011,MO,0.434,0.032,0,0,0.346534653,0.606019152,-9.0,-9.0,-9.0,0.422682905,0.528290209,0.704019597,0.655549708,0,12.0,12.0,7.0,29.0,2011.0,Assault by handgun discharge,X93,42.0,6010688.0,0.7
29,2011,MO,0.434,0.032,0,0,0.346534653,0.606019152,-9.0,-9.0,-9.0,0.422682905,0.528290209,0.704019597,0.655549708,0,12.0,12.0,7.0,29.0,2011.0,"Assault by rifle, shotgun and larger firearm discharge",X94,13.0,6010688.0,Unreliable
29,2011,MO,0.434,0.032,0,0,0.346534653,0.606019152,-9.0,-9.0,-9.0,0.422682905,0.528290209,0.704019597,0.655549708,0,12.0,12.0,7.0,29.0,2011.0,Assault by other and unspecified firearm discharge,X95,248.0,6010688.0,4.1
29,2012,MO,0.511,0.026,0,0,0.347150259,0.664355062,-9.0,0.575659633,0.448140146,0.536118096,0.532493597,0.759524312,0.738838805,0,12.0,12.0,8.0,29.0,2012.0,Intentional self-harm by handgun discharge,X72,203.0,6021988.0,3.4
29,2012,MO,0.511,0.026,0,0,0.347150259,0.664355062,-9.0,0.575659633,0.448140146,0.536118096,0.532493597,0.759524312,0.738838805,0,12.0,12.0,8.0,29.0,2012.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,111.0,6021988.0,1.8
29,2012,MO,0.511,0.026,0,0,0.347150259,0.664355062,-9.0,0.575659633,0.448140146,0.536118096,0.532493597,0.759524312,0.738838805,0,12.0,12.0,8.0,29.0,2012.0,Intentional self-harm by other and unspecified firearm discharge,X74,232.0,6021988.0,3.9
29,2012,MO,0.511,0.026,0,0,0.347150259,0.664355062,-9.0,0.575659633,0.448140146,0.536118096,0.532493597,0.759524312,0.738838805,0,12.0,12.0,8.0,29.0,2012.0,Assault by handgun discharge,X93,39.0,6021988.0,0.6
29,2012,MO,0.511,0.026,0,0,0.347150259,0.664355062,-9.0,0.575659633,0.448140146,0.536118096,0.532493597,0.759524312,0.738838805,0,12.0,12.0,8.0,29.0,2012.0,"Assault by rifle, shotgun and larger firearm discharge",X94,12.0,6021988.0,Unreliable
29,2012,MO,0.511,0.026,0,0,0.347150259,0.664355062,-9.0,0.575659633,0.448140146,0.536118096,0.532493597,0.759524312,0.738838805,0,12.0,12.0,8.0,29.0,2012.0,Assault by other and unspecified firearm discharge,X95,260.0,6021988.0,4.3
29,2013,MO,0.486,0.032,0,0,0.3664921470000001,0.631989597,-9.0,-9.0,-9.0,0.570839499,0.529760514,0.694553454,0.790391579,1,12.0,12.0,9.0,29.0,2013.0,Intentional self-harm by handgun discharge,X72,205.0,6044171.0,3.4
29,2013,MO,0.486,0.032,0,0,0.3664921470000001,0.631989597,-9.0,-9.0,-9.0,0.570839499,0.529760514,0.694553454,0.790391579,1,12.0,12.0,9.0,29.0,2013.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,105.0,6044171.0,1.7
29,2013,MO,0.486,0.032,0,0,0.3664921470000001,0.631989597,-9.0,-9.0,-9.0,0.570839499,0.529760514,0.694553454,0.790391579,1,12.0,12.0,9.0,29.0,2013.0,Intentional self-harm by other and unspecified firearm discharge,X74,246.0,6044171.0,4.1
29,2013,MO,0.486,0.032,0,0,0.3664921470000001,0.631989597,-9.0,-9.0,-9.0,0.570839499,0.529760514,0.694553454,0.790391579,1,12.0,12.0,9.0,29.0,2013.0,Assault by handgun discharge,X93,25.0,6044171.0,0.4
29,2013,MO,0.486,0.032,0,0,0.3664921470000001,0.631989597,-9.0,-9.0,-9.0,0.570839499,0.529760514,0.694553454,0.790391579,1,12.0,12.0,9.0,29.0,2013.0,Assault by other and unspecified firearm discharge,X95,262.0,6044171.0,4.3
29,2014,MO,0.4970000000000001,0.035,0,0,0.375,0.627906977,-9.0,-9.0,0.458155859,-9.0,0.53221971,0.686891329,0.865453037,1,12.0,12.0,10.0,29.0,2014.0,Intentional self-harm by handgun discharge,X72,222.0,6063589.0,3.7
29,2014,MO,0.4970000000000001,0.035,0,0,0.375,0.627906977,-9.0,-9.0,0.458155859,-9.0,0.53221971,0.686891329,0.865453037,1,12.0,12.0,10.0,29.0,2014.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,97.0,6063589.0,1.6
29,2014,MO,0.4970000000000001,0.035,0,0,0.375,0.627906977,-9.0,-9.0,0.458155859,-9.0,0.53221971,0.686891329,0.865453037,1,12.0,12.0,10.0,29.0,2014.0,Intentional self-harm by other and unspecified firearm discharge,X74,269.0,6063589.0,4.4
29,2014,MO,0.4970000000000001,0.035,0,0,0.375,0.627906977,-9.0,-9.0,0.458155859,-9.0,0.53221971,0.686891329,0.865453037,1,12.0,12.0,10.0,29.0,2014.0,Assault by handgun discharge,X93,27.0,6063589.0,0.4
29,2014,MO,0.4970000000000001,0.035,0,0,0.375,0.627906977,-9.0,-9.0,0.458155859,-9.0,0.53221971,0.686891329,0.865453037,1,12.0,12.0,10.0,29.0,2014.0,Assault by other and unspecified firearm discharge,X95,292.0,6063589.0,4.8
29,2014,MO,0.4970000000000001,0.035,0,0,0.375,0.627906977,-9.0,-9.0,0.458155859,-9.0,0.53221971,0.686891329,0.865453037,1,12.0,12.0,10.0,29.0,2014.0,Legal intervention involving firearm discharge,Y35.0,10.0,6063589.0,Unreliable
29,2015,MO,0.488,0.032,0,0,0.314655172,0.648780488,-9.0,-9.0,-9.0,0.569786217,0.53795742,0.646483343,0.905709569,1,12.0,12.0,11.0,29.0,2015.0,Intentional self-harm by handgun discharge,X72,225.0,6083672.0,3.7
29,2015,MO,0.488,0.032,0,0,0.314655172,0.648780488,-9.0,-9.0,-9.0,0.569786217,0.53795742,0.646483343,0.905709569,1,12.0,12.0,11.0,29.0,2015.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,85.0,6083672.0,1.4
29,2015,MO,0.488,0.032,0,0,0.314655172,0.648780488,-9.0,-9.0,-9.0,0.569786217,0.53795742,0.646483343,0.905709569,1,12.0,12.0,11.0,29.0,2015.0,Intentional self-harm by other and unspecified firearm discharge,X74,295.0,6083672.0,4.8
29,2015,MO,0.488,0.032,0,0,0.314655172,0.648780488,-9.0,-9.0,-9.0,0.569786217,0.53795742,0.646483343,0.905709569,1,12.0,12.0,11.0,29.0,2015.0,Assault by other and unspecified firearm discharge,X95,443.0,6083672.0,7.3
29,2016,MO,0.528,0.028,0,0,0.377777778,0.634994206,-9.0,-9.0,0.463926827,0.648585024,0.536197292,0.6808844629999999,1.045620143,1,12.0,12.0,12.0,29.0,2016.0,Intentional self-harm by handgun discharge,X72,221.0,6093000.0,3.6
29,2016,MO,0.528,0.028,0,0,0.377777778,0.634994206,-9.0,-9.0,0.463926827,0.648585024,0.536197292,0.6808844629999999,1.045620143,1,12.0,12.0,12.0,29.0,2016.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,79.0,6093000.0,1.3
29,2016,MO,0.528,0.028,0,0,0.377777778,0.634994206,-9.0,-9.0,0.463926827,0.648585024,0.536197292,0.6808844629999999,1.045620143,1,12.0,12.0,12.0,29.0,2016.0,Intentional self-harm by other and unspecified firearm discharge,X74,350.0,6093000.0,5.7
29,2016,MO,0.528,0.028,0,0,0.377777778,0.634994206,-9.0,-9.0,0.463926827,0.648585024,0.536197292,0.6808844629999999,1.045620143,1,12.0,12.0,12.0,29.0,2016.0,"Assault by rifle, shotgun and larger firearm discharge",X94,15.0,6093000.0,Unreliable
29,2016,MO,0.528,0.028,0,0,0.377777778,0.634994206,-9.0,-9.0,0.463926827,0.648585024,0.536197292,0.6808844629999999,1.045620143,1,12.0,12.0,12.0,29.0,2016.0,Assault by other and unspecified firearm discharge,X95,444.0,6093000.0,7.3
30,1999,MT,0.581,0.036000000000000004,0,0,0.206896552,0.6766917290000001,-9.0,0.549030122,-9.0,-9.0,0.8202454220000001,1.07274726,2.268473937,0,12.0,7.0,0.0,30.0,1999.0,Intentional self-harm by handgun discharge,X72,18.0,897507.0,Unreliable
30,1999,MT,0.581,0.036000000000000004,0,0,0.206896552,0.6766917290000001,-9.0,0.549030122,-9.0,-9.0,0.8202454220000001,1.07274726,2.268473937,0,12.0,7.0,0.0,30.0,1999.0,Intentional self-harm by other and unspecified firearm discharge,X74,74.0,897507.0,8.2
30,1999,MT,0.581,0.036000000000000004,0,0,0.206896552,0.6766917290000001,-9.0,0.549030122,-9.0,-9.0,0.8202454220000001,1.07274726,2.268473937,0,12.0,7.0,0.0,30.0,1999.0,Assault by other and unspecified firearm discharge,X95,15.0,897507.0,Unreliable
30,2000,MT,0.6459999999999999,0.026,0,0,0.260869565,0.748148148,-9.0,0.586696785,0.570901964,0.685480695,0.819780372,2.239558697,2.323488657,0,12.0,7.91,0.09,30.0,2000.0,Intentional self-harm by handgun discharge,X72,16.0,902195.0,Unreliable
30,2000,MT,0.6459999999999999,0.026,0,0,0.260869565,0.748148148,-9.0,0.586696785,0.570901964,0.685480695,0.819780372,2.239558697,2.323488657,0,12.0,7.91,0.09,30.0,2000.0,Intentional self-harm by other and unspecified firearm discharge,X74,89.0,902195.0,9.9
30,2000,MT,0.6459999999999999,0.026,0,0,0.260869565,0.748148148,-9.0,0.586696785,0.570901964,0.685480695,0.819780372,2.239558697,2.323488657,0,12.0,7.91,0.09,30.0,2000.0,Assault by other and unspecified firearm discharge,X95,10.0,902195.0,Unreliable
30,2001,MT,0.623,0.021,0,0,0.592592593,0.7905405409999999,0.592589806,-9.0,-9.0,-9.0,0.818781159,2.210643796,2.358905325,0,12.0,8.73,0.27,30.0,2001.0,Intentional self-harm by handgun discharge,X72,33.0,906961.0,3.6
30,2001,MT,0.623,0.021,0,0,0.592592593,0.7905405409999999,0.592589806,-9.0,-9.0,-9.0,0.818781159,2.210643796,2.358905325,0,12.0,8.73,0.27,30.0,2001.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,18.0,906961.0,Unreliable
30,2001,MT,0.623,0.021,0,0,0.592592593,0.7905405409999999,0.592589806,-9.0,-9.0,-9.0,0.818781159,2.210643796,2.358905325,0,12.0,8.73,0.27,30.0,2001.0,Intentional self-harm by other and unspecified firearm discharge,X74,82.0,906961.0,9
30,2001,MT,0.623,0.021,0,0,0.592592593,0.7905405409999999,0.592589806,-9.0,-9.0,-9.0,0.818781159,2.210643796,2.358905325,0,12.0,8.73,0.27,30.0,2001.0,Assault by other and unspecified firearm discharge,X95,10.0,906961.0,Unreliable
30,2002,MT,0.626,0.02,0,0,0.382352941,0.68,0.6352496879999999,-9.0,0.446257477,-9.0,0.948108306,2.216833017,2.679636304,0,12.0,9.45,0.55,30.0,2002.0,Intentional self-harm by handgun discharge,X72,16.0,911667.0,Unreliable
30,2002,MT,0.626,0.02,0,0,0.382352941,0.68,0.6352496879999999,-9.0,0.446257477,-9.0,0.948108306,2.216833017,2.679636304,0,12.0,9.45,0.55,30.0,2002.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11.0,911667.0,Unreliable
30,2002,MT,0.626,0.02,0,0,0.382352941,0.68,0.6352496879999999,-9.0,0.446257477,-9.0,0.948108306,2.216833017,2.679636304,0,12.0,9.45,0.55,30.0,2002.0,Intentional self-harm by other and unspecified firearm discharge,X74,88.0,911667.0,9.7
30,2003,MT,0.632,0.032,0,0,0.424242424,0.721088435,-9.0,-9.0,-9.0,0.566093685,0.965125382,2.341265161,2.822310135,0,12.0,10.09,0.91,30.0,2003.0,Intentional self-harm by handgun discharge,X72,20.0,919630.0,2.2
30,2003,MT,0.632,0.032,0,0,0.424242424,0.721088435,-9.0,-9.0,-9.0,0.566093685,0.965125382,2.341265161,2.822310135,0,12.0,10.09,0.91,30.0,2003.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,17.0,919630.0,Unreliable
30,2003,MT,0.632,0.032,0,0,0.424242424,0.721088435,-9.0,-9.0,-9.0,0.566093685,0.965125382,2.341265161,2.822310135,0,12.0,10.09,0.91,30.0,2003.0,Intentional self-harm by other and unspecified firearm discharge,X74,83.0,919630.0,9
30,2003,MT,0.632,0.032,0,0,0.424242424,0.721088435,-9.0,-9.0,-9.0,0.566093685,0.965125382,2.341265161,2.822310135,0,12.0,10.09,0.91,30.0,2003.0,Assault by other and unspecified firearm discharge,X95,14.0,919630.0,Unreliable
30,2004,MT,0.62,0.019,0,0,0.454545455,0.6338028170000001,0.6158086389999999,-9.0,-9.0,0.597761594,0.938712267,2.427317465,2.822472528,0,12.0,10.64,1.36,30.0,2004.0,Intentional self-harm by handgun discharge,X72,22.0,930009.0,2.4
30,2004,MT,0.62,0.019,0,0,0.454545455,0.6338028170000001,0.6158086389999999,-9.0,-9.0,0.597761594,0.938712267,2.427317465,2.822472528,0,12.0,10.64,1.36,30.0,2004.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,13.0,930009.0,Unreliable
30,2004,MT,0.62,0.019,0,0,0.454545455,0.6338028170000001,0.6158086389999999,-9.0,-9.0,0.597761594,0.938712267,2.427317465,2.822472528,0,12.0,10.64,1.36,30.0,2004.0,Intentional self-harm by other and unspecified firearm discharge,X74,70.0,930009.0,7.5
30,2004,MT,0.62,0.019,0,0,0.454545455,0.6338028170000001,0.6158086389999999,-9.0,-9.0,0.597761594,0.938712267,2.427317465,2.822472528,0,12.0,10.64,1.36,30.0,2004.0,Assault by other and unspecified firearm discharge,X95,10.0,930009.0,Unreliable
30,2005,MT,0.6940000000000001,0.044,0,0,0.405405405,0.710059172,-9.0,-9.0,-9.0,-9.0,0.954559082,2.500551567,2.6908039610000003,0,12.0,11.09,1.91,30.0,2005.0,Intentional self-harm by handgun discharge,X72,26.0,940102.0,2.8
30,2005,MT,0.6940000000000001,0.044,0,0,0.405405405,0.710059172,-9.0,-9.0,-9.0,-9.0,0.954559082,2.500551567,2.6908039610000003,0,12.0,11.09,1.91,30.0,2005.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,14.0,940102.0,Unreliable
30,2005,MT,0.6940000000000001,0.044,0,0,0.405405405,0.710059172,-9.0,-9.0,-9.0,-9.0,0.954559082,2.500551567,2.6908039610000003,0,12.0,11.09,1.91,30.0,2005.0,Intentional self-harm by other and unspecified firearm discharge,X74,95.0,940102.0,10.1
30,2006,MT,0.614,0.044,0,0,0.2,0.591463415,-9.0,-9.0,-9.0,-9.0,0.955521981,2.728939768,2.537884945,0,12.0,11.45,2.55,30.0,2006.0,Intentional self-harm by handgun discharge,X72,18.0,952692.0,Unreliable
30,2006,MT,0.614,0.044,0,0,0.2,0.591463415,-9.0,-9.0,-9.0,-9.0,0.955521981,2.728939768,2.537884945,0,12.0,11.45,2.55,30.0,2006.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,10.0,952692.0,Unreliable
30,2006,MT,0.614,0.044,0,0,0.2,0.591463415,-9.0,-9.0,-9.0,-9.0,0.955521981,2.728939768,2.537884945,0,12.0,11.45,2.55,30.0,2006.0,Intentional self-harm by other and unspecified firearm discharge,X74,74.0,952692.0,7.8
30,2007,MT,0.639,0.032,0,0,0.375,0.673076923,-9.0,-9.0,-9.0,0.6180590570000001,0.951866113,2.445136456,2.653296906,0,12.0,11.73,3.27,30.0,2007.0,Intentional self-harm by handgun discharge,X72,27.0,964706.0,2.8
30,2007,MT,0.639,0.032,0,0,0.375,0.673076923,-9.0,-9.0,-9.0,0.6180590570000001,0.951866113,2.445136456,2.653296906,0,12.0,11.73,3.27,30.0,2007.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,17.0,964706.0,Unreliable
30,2007,MT,0.639,0.032,0,0,0.375,0.673076923,-9.0,-9.0,-9.0,0.6180590570000001,0.951866113,2.445136456,2.653296906,0,12.0,11.73,3.27,30.0,2007.0,Intentional self-harm by other and unspecified firearm discharge,X74,76.0,964706.0,7.9
30,2008,MT,0.69,0.044,0,0,0.488372093,0.69375,-9.0,-9.0,-9.0,-9.0,0.956858352,2.57303317,2.382433924,0,12.0,11.91,4.09,30.0,2008.0,Intentional self-harm by handgun discharge,X72,27.0,976415.0,2.8
30,2008,MT,0.69,0.044,0,0,0.488372093,0.69375,-9.0,-9.0,-9.0,-9.0,0.956858352,2.57303317,2.382433924,0,12.0,11.91,4.09,30.0,2008.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,20.0,976415.0,2
30,2008,MT,0.69,0.044,0,0,0.488372093,0.69375,-9.0,-9.0,-9.0,-9.0,0.956858352,2.57303317,2.382433924,0,12.0,11.91,4.09,30.0,2008.0,Intentional self-harm by other and unspecified firearm discharge,X74,85.0,976415.0,8.7
30,2008,MT,0.69,0.044,0,0,0.488372093,0.69375,-9.0,-9.0,-9.0,-9.0,0.956858352,2.57303317,2.382433924,0,12.0,11.91,4.09,30.0,2008.0,Assault by other and unspecified firearm discharge,X95,13.0,976415.0,Unreliable
30,2009,MT,0.625,0.032,0,0,0.30952381,0.6949152540000001,-9.0,-9.0,-9.0,0.597441652,0.953172044,2.434243877,2.430162701,0,12.0,12.0,5.0,30.0,2009.0,Intentional self-harm by handgun discharge,X72,32.0,983982.0,3.3
30,2009,MT,0.625,0.032,0,0,0.30952381,0.6949152540000001,-9.0,-9.0,-9.0,0.597441652,0.953172044,2.434243877,2.430162701,0,12.0,12.0,5.0,30.0,2009.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,17.0,983982.0,Unreliable
30,2009,MT,0.625,0.032,0,0,0.30952381,0.6949152540000001,-9.0,-9.0,-9.0,0.597441652,0.953172044,2.434243877,2.430162701,0,12.0,12.0,5.0,30.0,2009.0,Intentional self-harm by other and unspecified firearm discharge,X74,87.0,983982.0,8.8
30,2009,MT,0.625,0.032,0,0,0.30952381,0.6949152540000001,-9.0,-9.0,-9.0,0.597441652,0.953172044,2.434243877,2.430162701,0,12.0,12.0,5.0,30.0,2009.0,Assault by other and unspecified firearm discharge,X95,16.0,983982.0,Unreliable
30,2010,MT,0.621,0.032,0,0,0.375,0.687150838,-9.0,-9.0,-9.0,0.581423376,0.948900342,2.4969548,2.435559051,0,12.0,12.0,6.0,30.0,2010.0,Intentional self-harm by handgun discharge,X72,45.0,989415.0,4.5
30,2010,MT,0.621,0.032,0,0,0.375,0.687150838,-9.0,-9.0,-9.0,0.581423376,0.948900342,2.4969548,2.435559051,0,12.0,12.0,6.0,30.0,2010.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,10.0,989415.0,Unreliable
30,2010,MT,0.621,0.032,0,0,0.375,0.687150838,-9.0,-9.0,-9.0,0.581423376,0.948900342,2.4969548,2.435559051,0,12.0,12.0,6.0,30.0,2010.0,Intentional self-harm by other and unspecified firearm discharge,X74,86.0,989415.0,8.7
30,2010,MT,0.621,0.032,0,0,0.375,0.687150838,-9.0,-9.0,-9.0,0.581423376,0.948900342,2.4969548,2.435559051,0,12.0,12.0,6.0,30.0,2010.0,Assault by other and unspecified firearm discharge,X95,13.0,989415.0,Unreliable
30,2011,MT,0.603,0.032,0,0,0.454545455,0.717514124,-9.0,-9.0,-9.0,0.5235322960000001,0.959378879,2.5123609140000003,2.296140585,0,12.0,12.0,7.0,30.0,2011.0,Intentional self-harm by handgun discharge,X72,35.0,998199.0,3.5
30,2011,MT,0.603,0.032,0,0,0.454545455,0.717514124,-9.0,-9.0,-9.0,0.5235322960000001,0.959378879,2.5123609140000003,2.296140585,0,12.0,12.0,7.0,30.0,2011.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,20.0,998199.0,2
30,2011,MT,0.603,0.032,0,0,0.454545455,0.717514124,-9.0,-9.0,-9.0,0.5235322960000001,0.959378879,2.5123609140000003,2.296140585,0,12.0,12.0,7.0,30.0,2011.0,Intentional self-harm by other and unspecified firearm discharge,X74,97.0,998199.0,9.7
30,2012,MT,0.6579999999999999,0.029,0,0,0.413043478,0.71657754,-9.0,0.66755343,-9.0,0.6467818129999999,0.961170727,2.413448175,2.178558311,0,12.0,12.0,8.0,30.0,2012.0,Intentional self-harm by handgun discharge,X72,42.0,1005141.0,4.2
30,2012,MT,0.6579999999999999,0.029,0,0,0.413043478,0.71657754,-9.0,0.66755343,-9.0,0.6467818129999999,0.961170727,2.413448175,2.178558311,0,12.0,12.0,8.0,30.0,2012.0,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,19.0,1005141.0,Unreliable
